Country,Year,avg_goldstein,avg_tone,total_mentions,total_articles,event_count,ActionGeo_CountryCode
Mexico,2017,0.4967207719197824,-2.1329476885309604,7718775,7564266,489180,MX
Mexico,2018,0.6116081050046818,-2.2738682376090518,8752522,8510237,509463,MX
Mexico,2019,0.34215012939289374,-2.8354616311746526,8022916,7849809,475683,MX
Mexico,2020,0.40705722885562157,-2.531026749987611,3265088,3192149,250835,MX
Mexico,2021,0.5888958762100768,-2.3581130954477594,3432084,3364559,262385,MX
Mexico,2022,0.2734199334319525,-2.4316724740156515,2414438,2354449,216320,MX
Mexico,2023,0.2865636417429832,-2.49144225819663,3578915,3511828,290679,MX
Mexico,2024,0.2561483898589464,-2.3089636512191665,2792844,2740520,259263,MX
Mexico,2025,0.3596400664973241,-2.5778989563363663,2724672,2672186,268884,MX
Nigeria,1980,1.848709500274573,4.975309340095219,7732,7704,1821,NI
Nigeria,1981,1.609655751469353,4.765776131345391,10019,9851,2382,NI
Nigeria,1982,1.0627898805340839,4.694861988871856,13321,13275,2846,NI
Nigeria,1983,0.5787164374590705,4.678988432861681,13795,13756,3054,NI
Nigeria,1984,0.14284529240978838,4.021864102568819,20482,20427,4822,NI
Nigeria,1985,0.5600186104218358,3.9617500251725013,15350,15246,3224,NI
Nigeria,1986,0.586985645933014,4.00798168652129,14577,14475,3135,NI
Nigeria,1987,1.1910792629423805,3.6376508082282384,17206,16939,3419,NI
Nigeria,1988,1.4684295612009237,3.582111425759249,21720,21455,4330,NI
Nigeria,1989,1.6447217369603195,3.3987547332492594,21479,21257,4007,NI
Nigeria,1990,1.1437549407114622,3.5048261058542307,25130,24819,5060,NI
Nigeria,1991,1.07896138482024,3.9755045158991926,27949,27741,5257,NI
Nigeria,1992,1.3384041518001946,3.876821408352817,28871,28571,6166,NI
Nigeria,1993,0.6359231682313587,4.649150353502714,51104,50622,9267,NI
Nigeria,1994,0.39503361721201263,4.509417617195741,55075,54183,11155,NI
Nigeria,1995,0.0969667238982912,4.916293134317663,56123,55139,12231,NI
Nigeria,1996,0.23904670197400119,4.980698362795073,70553,69462,14539,NI
Nigeria,1997,0.22252299883684032,4.690500706301307,90327,89433,18914,NI
Nigeria,1998,0.6709987147501321,5.382153949246328,211130,209657,39681,NI
Nigeria,1999,0.4023293928932592,5.615559318196548,293304,290296,57354,NI
Nigeria,2000,0.5024536910863583,5.577748081463413,552933,540275,113747,NI
Nigeria,2001,0.5044906257058956,5.649034163078801,488441,483586,110675,NI
Nigeria,2002,0.4229271993608208,5.842890382038646,628334,622252,148941,NI
Nigeria,2003,0.5630002895318817,6.017328360997618,725623,718586,162331,NI
Nigeria,2004,0.5444052388478456,5.997428977991999,674297,666851,163242,NI
Nigeria,2005,0.880678738512317,6.2005942851151215,542351,536251,132098,NI
Nigeria,2006,0.5484800864014757,5.941619826934399,691631,295813,164812,NI
Nigeria,2007,0.007708142479926689,5.407215852313251,502846,384940,92785,NI
Nigeria,2008,0.2606990500483772,5.391281670823547,466617,424961,90952,NI
Nigeria,2009,0.5052703278809383,5.8408529756630845,1785208,1677939,311973,NI
Nigeria,2010,0.41816472645788916,5.844157768662438,1783236,1654147,274455,NI
Nigeria,2011,0.07698890337052973,5.832963956369377,2528067,2407940,385162,NI
Nigeria,2012,-0.23310736399522705,5.059110663331524,3569115,3440009,478531,NI
Nigeria,2013,0.19367004715055897,2.723682479487581,3477791,3429000,514525,NI
Nigeria,2014,-0.013611676511833566,2.670878576654593,7283827,7184627,903489,NI
Nigeria,2015,0.1568415603069422,-1.7174485445140648,14483678,14201796,1581971,NI
Nigeria,2016,0.2517074339478246,-2.399903846163975,14734657,14456345,1716905,NI
Nigeria,2017,0.3889324532172835,-2.06700069496911,13788889,13489981,1600698,NI
Nigeria,2018,0.2588284944010614,-2.056572586250756,12337024,12057530,1562707,NI
Nigeria,2019,0.23560750789600282,-2.015423606066706,9883535,9721830,1378229,NI
Nigeria,2020,0.11782590145641691,-2.4893886573732766,8613211,8468891,1188329,NI
Nigeria,2021,-0.04536844449412763,-2.3545079554105417,7723487,7595200,1136087,NI
Nigeria,2022,0.30562406341754667,-1.6064879495011137,6160760,6060718,984974,NI
Nigeria,2023,0.5106205024593908,-1.2162961414074835,8818150,8668097,1304191,NI
Nigeria,2024,0.5228088423062485,-1.44777962103703,8445063,8289325,1275822,NI
Nigeria,2025,0.3774653842618511,-1.5256197103464348,7047767,6928183,1196711,NI
Norway,1980,1.2337796086508748,4.9385774138316245,3773,3743,971,NO
Norway,1981,0.8209163346613545,5.270975014546155,3810,3798,1004,NO
Norway,1982,1.7750682438580525,4.557097339380623,4414,4387,1099,NO
Norway,1983,1.2543124999999995,5.149683083580862,6684,6653,1600,NO
Norway,1984,0.11272860277980973,4.639307006656316,4882,4860,1367,NO
Norway,1985,0.46651982378854595,5.1090088103117886,5732,5718,1589,NO
Norway,1986,1.2627934978928352,4.947546011125367,6529,6512,1661,NO
Norway,1987,1.346678424456201,4.421968588260184,6714,6705,1701,NO
Norway,1988,1.42258064516129,4.277636934379026,6483,6456,1705,NO
Norway,1989,1.5064109301103517,4.600668735895254,7403,7331,1903,NO
Norway,1990,1.3582794307891328,4.823080285742186,6078,6029,1546,NO
Norway,1991,1.927704485488127,6.00599538365483,9081,8950,1895,NO
Norway,1992,2.322440273037542,5.324981746198286,4952,4907,1172,NO
Norway,1993,1.7631560283687948,5.074070587427639,11423,11340,2820,NO
Norway,1994,1.6580390259635536,5.326303566884363,26926,26602,6201,NO
Norway,1995,0.698215281650865,4.968767213809243,20162,19923,5379,NO
Norway,1996,1.777157745144481,5.7849274530619565,44685,43896,10555,NO
Norway,1997,1.8325736738703342,5.920101521059083,41243,40875,10180,NO
Norway,1998,1.700998052580332,5.806627151481054,55347,55045,12324,NO
Norway,1999,1.7820821482902305,5.784975726417553,71399,69982,15119,NO
Norway,2000,1.7552430580341212,5.626550945899538,68484,64256,14009,NO
Norway,2001,1.5197669521269124,5.7563827063536985,67346,66880,14246,NO
Norway,2002,2.0625955898730397,5.986357354755837,55807,55362,13469,NO
Norway,2003,1.588308066361556,5.900610388315349,67970,67520,13984,NO
Norway,2004,1.2721820755419797,5.833186927945949,60968,60521,13423,NO
Norway,2005,1.5029940119760483,5.875091206657842,43069,42754,9519,NO
Norway,2006,1.02589881243917,5.251021371627063,97098,50997,18441,NO
Norway,2007,1.0787076271186427,5.876570323371511,337917,308593,20768,NO
Norway,2008,1.2333437611726854,5.6483212353357075,125082,106646,22376,NO
Norway,2009,1.5298311232007251,6.18106817987012,342351,319159,44115,NO
Norway,2010,1.5123560977847086,6.493574624028194,351610,328211,43606,NO
Norway,2011,0.30224307986000615,5.553717443443428,1074953,1029110,75432,NO
Norway,2012,0.9053105028680412,5.467473870782696,809159,778017,70257,NO
Norway,2013,1.3466985070638922,2.6902381016205865,495476,488458,59884,NO
Norway,2014,1.537727494465083,2.7421591300734147,683388,672221,79947,NO
Norway,2015,1.279773232759312,-1.0762648024439843,1397087,1370561,119594,NO
Norway,2016,1.287186637248391,-1.4066247736417612,1688555,1659049,144521,NO
Norway,2017,1.4820712029369079,-0.8707787039211347,1289485,1262231,117130,NO
Norway,2018,1.3971791242734175,-0.7923583966209865,1237103,1208134,112341,NO
Norway,2019,1.2162685392364092,-1.277643057492535,1316612,1294599,113071,NO
Norway,2020,1.3941253768261572,-1.2045843717872668,818772,806940,77622,NO
Norway,2021,1.317959381612979,-1.1598968775141092,764255,750869,68048,NO
Norway,2022,1.4706939135954082,-1.1473063698915518,858013,837875,72473,NO
Norway,2023,1.628637037218474,-0.8215412951704432,694327,681537,81655,NO
Norway,2024,1.5422958951379058,-0.6363869501410543,745719,732692,83462,NO
Norway,2025,1.5723460184611673,-0.4403838719942731,561672,546114,66193,NO
Pakistan,1980,0.7442410373760489,4.710998154715106,25447,25404,6555,PK
Pakistan,1981,0.9601188065343593,4.749096156965518,30435,30286,7407,PK
Pakistan,1982,1.3151866151866154,4.996338016194503,19388,19286,4662,PK
Pakistan,1983,-0.4883082077051923,4.078072236208767,27307,27150,5970,PK
Pakistan,1984,-0.06784147411523835,4.308277826917676,30406,30256,6838,PK
Pakistan,1985,0.001408768173109458,4.18111394807264,40290,40056,8873,PK
Pakistan,1986,-0.34890434220101885,4.002889368498368,55725,55234,12367,PK
Pakistan,1987,-0.008080234648500335,3.8166481786078097,46328,46014,10569,PK
Pakistan,1988,0.7519255759007683,4.519161235532385,71557,70799,16930,PK
Pakistan,1989,0.6626344303388046,3.9844164213375515,53763,53249,12367,PK
Pakistan,1990,0.03830323028829454,3.8613677933292605,54489,53947,11516,PK
Pakistan,1991,0.47620894341115927,4.068991808672486,64590,63998,12635,PK
Pakistan,1992,1.0795435203094774,4.362425498712642,58914,58403,12925,PK
Pakistan,1993,0.33064879610959536,4.607993215241389,81819,80893,16862,PK
Pakistan,1994,0.0847937245787333,4.144881735717971,84353,83235,17210,PK
Pakistan,1995,-0.7521468461045502,4.277007647656018,98955,97554,21846,PK
Pakistan,1996,0.10227979274611394,4.855330936253971,158574,155533,32810,PK
Pakistan,1997,0.4813330444829577,5.1600343204556145,268600,263667,55392,PK
Pakistan,1998,0.4559098433293761,4.991143347415101,320043,317022,59807,PK
Pakistan,1999,-0.0021500296631583697,5.108380972368835,501958,494534,91022,PK
Pakistan,2000,-0.10633867494299472,5.041247635518567,347199,328460,63152,PK
Pakistan,2001,0.028498082737261274,5.2086131751069376,515450,511072,108488,PK
Pakistan,2002,-0.7727184179720661,4.601806527885789,519766,515930,111907,PK
Pakistan,2003,-0.3807740094795456,4.834745049856178,546566,542556,108655,PK
Pakistan,2004,-0.4044940488796647,4.782822846590334,456009,452182,94436,PK
Pakistan,2005,-0.11961096938775514,4.914976299898725,323111,320099,68992,PK
Pakistan,2006,-0.6590476823828206,4.643442550548981,814669,543541,150370,PK
Pakistan,2007,-0.9176641209951717,4.800967495874915,2447422,1861068,347518,PK
Pakistan,2008,-0.7749064728030122,4.79014769979232,3237241,2797625,499320,PK
Pakistan,2009,-0.9911128598473024,4.760501560818931,6793579,6284748,848867,PK
Pakistan,2010,-0.6930398876025111,4.929972022612927,5451040,5029183,607131,PK
Pakistan,2011,-0.8846182435731884,4.9383710399822265,6812857,6387753,737224,PK
Pakistan,2012,-0.6039058778455347,4.587999522487783,7028890,6687273,783025,PK
Pakistan,2013,-0.6081602535205421,2.2880313726147907,7129830,7055649,818599,PK
Pakistan,2014,-0.6900810955956151,2.247757477778872,9577296,9445354,1037174,PK
Pakistan,2015,-0.43240207597783453,-2.6940792552938384,14291499,13875750,1295777,PK
Pakistan,2016,-0.401873452132318,-3.425820172936486,16204669,15867660,1492432,PK
Pakistan,2017,-0.2952162728675224,-3.1667303068217536,11351549,11120673,1142122,PK
Pakistan,2018,-0.029555319114606148,-2.70253702274706,10684156,10434800,1053589,PK
Pakistan,2019,0.09751269274660324,-2.738478216926625,10933670,10710047,1040161,PK
Pakistan,2020,0.07919288082015687,-2.9899341495322695,6321644,6199584,650413,PK
Pakistan,2021,0.22887263311929937,-2.49132186732972,6001376,5915798,634169,PK
Pakistan,2022,0.04094955391362366,-2.789128023700464,5672944,5566013,604031,PK
Pakistan,2023,-0.10822315503195844,-2.9328619515004157,7029308,6891097,719213,PK
Pakistan,2024,-0.039142390405462156,-2.6679524260102907,5787824,5661917,736419,PK
Pakistan,2025,-0.0709263432175218,-3.0915236221841345,5866480,5767932,780607,PK
Poland,1980,1.3724226804123707,5.818435112503177,62994,62543,13580,PL
Poland,1981,0.9168199509874583,5.9820498568852845,168566,167232,34685,PL
Poland,1982,0.6689199282939945,5.70546883421046,131047,129705,26776,PL
Poland,1983,1.1251485722568488,5.707552816511589,104900,103798,20697,PL
Poland,1984,0.7137668787831755,5.470844856704575,91711,90904,19329,PL
Poland,1985,0.5131284737749956,5.4580312998992815,73447,72845,15653,PL
Poland,1986,1.4585318235064426,5.8602225307188,59591,58939,12805,PL
Poland,1987,1.548959889667854,5.440901173922877,79790,78852,17402,PL
Poland,1988,1.2592929555497785,5.512315729300476,74395,73680,15388,PL
Poland,1989,1.5483155610078319,6.006319530852779,101946,101077,21194,PL
Poland,1990,1.7974365768033382,5.452174242932359,66122,65620,15097,PL
Poland,1991,1.989752261108926,5.121611518228398,64583,63811,12715,PL
Poland,1992,1.7839235787511658,5.04746811616335,49988,49471,10730,PL
Poland,1993,1.552492793850753,5.403428202589824,46635,46224,9367,PL
Poland,1994,1.7548199266767304,5.508297606846921,64872,64339,13911,PL
Poland,1995,1.4724844956334637,5.419959962190912,72015,70708,15802,PL
Poland,1996,1.8335922697991656,5.641303159880426,102381,101064,21112,PL
Poland,1997,2.027343042296703,5.886331799995584,144507,142759,28702,PL
Poland,1998,1.7395781363478484,5.478272668140405,166429,164982,31669,PL
Poland,1999,1.4596513714432202,5.51231124755084,168782,166841,31208,PL
Poland,2000,1.3814734074952708,5.823229107977222,183674,177773,31193,PL
Poland,2001,1.3474535054971408,5.507958977575737,169459,166882,29197,PL
Poland,2002,1.6857155461443432,5.264151317660013,120400,119011,22668,PL
Poland,2003,1.663818688439606,5.482734419512974,187354,184773,30864,PL
Poland,2004,1.2761991944342732,5.36461840646669,137867,136358,27310,PL
Poland,2005,1.252547357495026,5.404866152863568,106170,105149,23122,PL
Poland,2006,1.255267672074905,5.328355257296304,143212,62540,27982,PL
Poland,2007,1.1065042221406345,5.2987791405360944,292514,180197,51751,PL
Poland,2008,1.5563203338290463,5.42146161303969,265186,196822,45053,PL
Poland,2009,1.2111389557317995,5.210266058305593,462785,405420,70231,PL
Poland,2010,1.0762157978471814,5.309325475542447,498355,439642,69769,PL
Poland,2011,1.2609424111311291,5.568026501119875,652293,603077,76039,PL
Poland,2012,1.0934611617800087,5.096236259835526,586431,557663,65348,PL
Poland,2013,1.1539368611584326,2.4992933949040914,689524,679217,75136,PL
Poland,2014,1.210249659168371,2.443301689639612,1159126,1139719,117360,PL
Poland,2015,0.8277325008631441,-1.3991507251837356,2167548,2139026,156326,PL
Poland,2016,0.9069249312407726,-1.7700256111639074,3566238,3474925,212398,PL
Poland,2017,0.8150202706714964,-1.6383609952257487,3007749,2929858,185246,PL
Poland,2018,0.7828653682324256,-1.9979026675024854,2473060,2429955,170205,PL
Poland,2019,0.8957123209016011,-1.8221371648382685,1806304,1771482,149788,PL
Poland,2020,0.7184356410824988,-2.2021737445492904,1210445,1190355,103724,PL
Poland,2021,0.42696465432948244,-2.930059998210871,1342275,1323609,110452,PL
Poland,2022,1.1943442761909462,-2.3330645813457456,2209887,2182701,182859,PL
Poland,2023,0.9632025153370137,-1.9012902973692813,1363532,1340568,149801,PL
Poland,2024,0.8115912705285868,-1.8674217845931615,1107749,1085366,127018,PL
Poland,2025,0.564776426246359,-1.916449443101256,1153721,1137287,128430,PL
Russia,1980,0.6609799266134252,5.1215670507638755,157453,156458,46330,RS
Russia,1981,0.7393447586749837,5.574037482016162,170233,169260,49539,RS
Russia,1982,0.7373920100528822,5.4436698233444725,134901,134134,38198,RS
Russia,1983,0.25955416458661357,5.080838705684046,186036,184763,52082,RS
Russia,1984,0.8311483272712737,5.296609620816902,174042,172837,50038,RS
Russia,1985,1.0266161218796939,5.557940332425318,247970,246009,69905,RS
Russia,1986,1.2713470014692136,5.053958780898294,211653,209733,59896,RS
Russia,1987,1.539908834382463,5.146933747291422,253920,251448,69105,RS
Russia,1988,1.5956546862359884,5.046312749000101,279980,277663,77877,RS
Russia,1989,1.4040073788562775,5.040300092974246,239710,238000,66677,RS
Russia,1990,1.4439454003598744,4.961936918316654,260957,258457,71136,RS
Russia,1991,1.7135409163942605,5.139562152024648,479463,474252,108294,RS
Russia,1992,1.6792633344706016,4.839492992688952,294802,291818,70344,RS
Russia,1993,1.1796987779846935,4.831727082547794,350291,346589,73567,RS
Russia,1994,1.2753613598874214,4.907082576370336,484260,475591,107303,RS
Russia,1995,0.6169379729581523,4.644474008799353,550629,540282,127654,RS
Russia,1996,1.063816901141046,4.977288099497162,1011603,992498,210684,RS
Russia,1997,1.7071963804389678,5.280780201526457,1238801,1221081,259700,RS
Russia,1998,1.4206803218208137,5.139897316237199,1479032,1465441,281896,RS
Russia,1999,0.7629852582245856,4.917655171483616,2054995,2018447,359319,RS
Russia,2000,0.5482653777437468,4.886197003502853,1738325,1650764,313440,RS
Russia,2001,0.8834233134594625,5.018732718529747,1576605,1557134,298214,RS
Russia,2002,0.770980308914056,4.903202126406118,1173431,1161594,240261,RS
Russia,2003,0.9966736277938822,5.199875972632504,1464740,1450309,273902,RS
Russia,2004,0.7146018673775346,4.968077856523746,1117757,1106443,222451,RS
Russia,2005,0.5225288773914089,4.902578386297028,609859,603845,132976,RS
Russia,2006,0.6636312483325649,4.9752464668441005,1038041,555981,206155,RS
Russia,2007,0.6195177401155065,5.12384439908442,2080195,1472127,359806,RS
Russia,2008,0.7855016612271775,5.200962683199797,2437783,1915992,408433,RS
Russia,2009,0.9177273833929055,5.112737285642092,4106939,3582704,566818,RS
Russia,2010,0.87453176657004,5.1945837744122825,4564282,4061610,540222,RS
Russia,2011,0.843175886779296,5.2353009651129865,5063333,4548608,590846,RS
Russia,2012,0.6662586084682858,3.968656602842252,7399584,6889104,788613,RS
Russia,2013,0.8042040421260599,1.7342811371301623,8811620,8607231,1004271,RS
Russia,2014,0.35949927644166735,2.073911348037131,15060108,14866424,1321262,RS
Russia,2015,0.4166844601023705,-2.2510549627211147,17545689,17211291,1412529,RS
Russia,2016,0.3944605662645539,-2.8198972619167453,20730180,20386770,1609309,RS
Russia,2017,0.5539074895062419,-2.573647192728987,31331502,30651182,1789406,RS
Russia,2018,0.33306605538922085,-2.966095489650619,27400032,26759136,1603206,RS
Russia,2019,0.646818050914139,-2.6124739699118935,16896002,16564536,1218803,RS
Russia,2020,0.5112951878482073,-3.0821033565336458,9271577,9130942,782042,RS
Russia,2021,0.5497217857094053,-2.7536086272883225,8847535,8687755,731813,RS
Russia,2022,-0.18452316879180017,-3.453455632355025,26724891,26380428,1839425,RS
Russia,2023,-0.29109140200126077,-3.288596152210986,16992957,16749870,1465880,RS
Russia,2024,-0.4490782886230668,-3.3505596220857097,12645615,12463733,1191859,RS
Russia,2025,0.23918793143926137,-2.7243287758964603,11105650,10930395,1077645,RS
Saudi Arabia,1980,1.3569132653061222,5.121069010790016,14542,14533,3920,SA
Saudi Arabia,1981,1.5825337680484397,5.564354662633934,32533,32383,8588,SA
Saudi Arabia,1982,1.938570364854803,5.125732064393217,18853,18752,5372,SA
Saudi Arabia,1983,1.9422005842259005,4.483170531669515,18053,17970,5135,SA
Saudi Arabia,1984,1.0033696215655776,4.3153814428803035,21310,21252,5787,SA
Saudi Arabia,1985,1.9964107676969103,4.0897764212531715,15395,15328,4012,SA
Saudi Arabia,1986,1.5904818560380725,4.314884319751736,20496,20416,5043,SA
Saudi Arabia,1987,0.01429101707498143,4.313431888916271,31120,30906,8082,SA
Saudi Arabia,1988,1.1132251381215477,4.218448112346467,22998,22780,5792,SA
Saudi Arabia,1989,0.6625745126470116,4.140909993146298,23690,23608,6207,SA
Saudi Arabia,1990,1.3047140794677041,4.437922483977262,62764,62270,15931,SA
Saudi Arabia,1991,0.8390844029100375,4.4981920245661975,77783,77038,16907,SA
Saudi Arabia,1992,1.8173246800072114,4.658377705233859,21539,21345,5547,SA
Saudi Arabia,1993,1.021299254526092,4.538690122727027,23515,23397,5634,SA
Saudi Arabia,1994,1.6752306049130992,4.598245219697768,41503,40968,10299,SA
Saudi Arabia,1995,1.0637755102040816,4.676503410447624,42313,41776,11368,SA
Saudi Arabia,1996,0.8027795004792239,5.028259248513478,73713,72407,17737,SA
Saudi Arabia,1997,1.0275682166369917,5.157102769048257,96737,94772,24151,SA
Saudi Arabia,1998,1.5312648468430925,5.716318325484719,106378,105543,23995,SA
Saudi Arabia,1999,1.343658115811581,5.85662429402942,123350,121630,26664,SA
Saudi Arabia,2000,1.291824741501153,5.475996400853786,130171,122411,26886,SA
Saudi Arabia,2001,0.8536633384896639,5.42970561721325,148902,147895,35555,SA
Saudi Arabia,2002,1.2085534306940469,5.900426373185501,138241,137393,35401,SA
Saudi Arabia,2003,0.1292321098382606,5.281291521692145,228759,227415,47051,SA
Saudi Arabia,2004,-0.60995085995086,4.904083994408202,187270,185313,38258,SA
Saudi Arabia,2005,0.1500182415176942,5.218076455639101,111626,110362,24669,SA
Saudi Arabia,2006,1.2225143638850888,5.53121011736514,179127,107284,36550,SA
Saudi Arabia,2007,1.2081734830534667,5.668781542987244,530362,391813,97070,SA
Saudi Arabia,2008,1.3593270851031236,5.596934420623308,413650,355415,71807,SA
Saudi Arabia,2009,0.9699358529684561,5.514529541870706,849536,772597,128299,SA
Saudi Arabia,2010,1.0064235959081331,5.702189055455196,1077242,1011388,125615,SA
Saudi Arabia,2011,0.2907926803499232,5.665177410781543,2235954,2142410,212961,SA
Saudi Arabia,2012,0.7124989861302619,5.366430502599452,1623098,1556122,184935,SA
Saudi Arabia,2013,0.699737294075473,2.6092958082787687,1575074,1556572,186904,SA
Saudi Arabia,2014,0.7234240651599857,2.571392469608908,2676362,2641058,277962,SA
Saudi Arabia,2015,0.0404601915139498,-2.3456854246728795,7817067,7662856,582633,SA
Saudi Arabia,2016,0.1348462832308107,-2.9534347773116965,7688970,7544635,609009,SA
Saudi Arabia,2017,0.7026783060781502,-2.221171097163353,6588649,6469168,531642,SA
Saudi Arabia,2018,0.08863947278064735,-2.4092381495306543,8789016,8620222,556278,SA
Saudi Arabia,2019,0.3587289172240993,-2.4239618599267563,5693781,5610763,439814,SA
Saudi Arabia,2020,0.7248930368854771,-2.1178522243132307,2532484,2495216,230687,SA
Saudi Arabia,2021,0.9245378972120266,-1.1746501798170583,1925775,1898790,198603,SA
Saudi Arabia,2022,1.4027296457300733,-0.4143535541028107,1815453,1782063,196912,SA
Saudi Arabia,2023,1.9616197330578287,-0.3064903976379154,2664294,2619734,286504,SA
Saudi Arabia,2024,1.8343677680819113,-0.14877087430045136,1408613,1383251,177166,SA
Saudi Arabia,2025,2.018923575421182,-0.06247050735842365,1746936,1713460,204306,SA
South Africa,1980,-0.8699533022014679,4.48016630586367,29848,29741,7495,SF
South Africa,1981,-0.9559530841279222,4.314402742688831,43659,43417,11851,SF
South Africa,1982,-0.732756644085461,4.279063738024905,35349,35202,9595,SF
South Africa,1983,-0.9024000000000004,4.111048033314886,40805,40648,10875,SF
South Africa,1984,-0.30039991234797847,4.46622763225874,66991,66668,18254,SF
South Africa,1985,-1.8045644048303633,3.8967641952515213,158912,158110,41736,SF
South Africa,1986,-1.3485370287121554,3.9894202005168844,188934,188103,51163,SF
South Africa,1987,-1.0015720406166724,4.1380812939589395,113330,112680,29643,SF
South Africa,1988,-0.1359939125084999,4.316445492583368,116488,115756,30883,SF
South Africa,1989,0.36855481288471,4.630270269843246,101140,100667,26481,SF
South Africa,1990,0.3556873346705036,4.5813128246151615,139291,138361,34401,SF
South Africa,1991,0.3078701454576628,4.718079250889014,171545,169939,34993,SF
South Africa,1992,0.2100362903225806,4.335339857543823,100622,99769,24800,SF
South Africa,1993,-0.6855429194578597,4.851336951579194,109800,109114,25676,SF
South Africa,1994,0.35972614010343196,5.058116028550689,150354,148769,34032,SF
South Africa,1995,0.3911241446725318,5.155032944239835,99952,98303,25575,SF
South Africa,1996,0.5887126817405698,5.2322163498272465,160702,158215,38654,SF
South Africa,1997,1.0984995951288452,5.323438326509683,248032,244537,62983,SF
South Africa,1998,0.6071026479451175,5.124290746884796,345500,343198,77985,SF
South Africa,1999,0.4157309698112283,5.5531633921717125,363868,360950,81686,SF
South Africa,2000,0.8334101980226557,5.5733728256427435,281871,274702,69386,SF
South Africa,2001,0.8251351383745043,5.5834006061482855,336289,334034,83433,SF
South Africa,2002,1.0437450668904666,5.912309531240739,390275,387159,100089,SF
South Africa,2003,1.2070151481837215,6.00260823743663,352192,349518,86413,SF
South Africa,2004,1.0354028065075194,6.027788455746502,272483,270531,71548,SF
South Africa,2005,1.0409033347403964,6.049445777662765,211134,209614,56856,SF
South Africa,2006,0.6232755613821964,5.625552149491003,338927,201561,83143,SF
South Africa,2007,0.1728201233981965,5.162153782238044,495018,418869,105350,SF
South Africa,2008,0.13625516450073616,5.228775177993552,1140602,1056944,203069,SF
South Africa,2009,0.3901837816555816,5.479587456509948,1986742,1902203,284468,SF
South Africa,2010,0.31054710047331363,5.433430080063028,1532318,1466871,207896,SF
South Africa,2011,0.4963495928254081,5.730632258319924,1937845,1873692,278873,SF
South Africa,2012,0.01798077069588139,5.139552062411329,2444304,2376511,328145,SF
South Africa,2013,0.17940492900501712,2.5927955490609995,3310256,3232893,436737,SF
South Africa,2014,-0.05824189870233164,2.379074125282892,3917255,3785898,492891,SF
South Africa,2015,0.258937011974763,-1.9650590301068942,6154333,5986654,711278,SF
South Africa,2016,0.4081734974741992,-2.0398646628211816,7749041,7578854,863229,SF
South Africa,2017,0.30700925817121744,-2.136645052265333,6510025,6382212,799942,SF
South Africa,2018,0.35429032040132646,-2.1958205468838567,6174128,6025245,754897,SF
South Africa,2019,0.2592711200116131,-2.3514289270114808,5382590,5255865,675118,SF
South Africa,2020,0.3584445448199401,-2.8022739158443257,4235895,4136923,535766,SF
South Africa,2021,0.11970408097709365,-2.680328003378159,4842550,4741651,560357,SF
South Africa,2022,0.05113457324840766,-2.8829349398064017,3222267,3138345,490625,SF
South Africa,2023,0.2854144721697091,-2.4720148969890974,3948768,3848926,573407,SF
South Africa,2024,0.356812003303956,-2.1838061756596914,3391762,3325746,498796,SF
South Africa,2025,0.38108435027752563,-2.4727876019559236,2857462,2798550,410052,SF
Sweden,1980,1.5735876742479824,4.84165472307077,4494,4482,1363,SW
Sweden,1981,1.06991297140489,4.603334136030227,7844,7790,2413,SW
Sweden,1982,1.2827664399092962,4.815055267777984,9380,9371,2646,SW
Sweden,1983,0.8614381164492521,4.294517425188103,11670,11606,3143,SW
Sweden,1984,1.1871479928100654,4.833020216978645,12007,11915,3338,SW
Sweden,1985,1.403697120511909,4.959699328781859,10506,10477,2813,SW
Sweden,1986,0.24456616240653808,4.634756811027821,21559,21410,5751,SW
Sweden,1987,0.6634790965881789,4.3500106381192385,14931,14775,4162,SW
Sweden,1988,0.9471724787935903,4.753841934902506,15719,15553,4244,SW
Sweden,1989,0.3324500232450023,4.461717702273128,15624,15494,4302,SW
Sweden,1990,1.5233788395904433,4.248687628307124,8554,8457,2344,SW
Sweden,1991,1.3781199871671481,4.881594030941079,13936,13811,3117,SW
Sweden,1992,2.0946984435797664,4.714281772833998,8032,7949,2056,SW
Sweden,1993,1.953582853486885,5.071203459054394,12584,12467,3126,SW
Sweden,1994,1.4680769929181037,5.018246299286152,21785,21515,5507,SW
Sweden,1995,1.4073545757688035,4.903226489090722,18709,18320,5398,SW
Sweden,1996,1.254919336514429,5.287753893645915,34595,33866,8802,SW
Sweden,1997,1.7392917686946692,5.66137493977286,41881,41239,10618,SW
Sweden,1998,1.6565677754470083,5.5234853760378195,43453,43255,10011,SW
Sweden,1999,1.4351356665355866,5.563535479160141,44295,43789,10172,SW
Sweden,2000,1.395165189363417,5.78450173642334,53527,50551,12410,SW
Sweden,2001,1.4212957930209809,5.356266100555349,81106,80188,18398,SW
Sweden,2002,1.1347105933745913,5.575603018131692,44030,43495,10988,SW
Sweden,2003,0.829112112756672,5.543868890697207,62784,62326,13977,SW
Sweden,2004,0.6718723037100951,5.356768664330111,51365,50832,12749,SW
Sweden,2005,0.7867350108729424,5.651683432738535,35937,35630,9657,SW
Sweden,2006,0.891430005737234,5.503741206961789,58916,33610,13944,SW
Sweden,2007,0.9571973182594979,6.245803248374601,188908,159057,30428,SW
Sweden,2008,0.6279349046015716,5.983649491808913,215009,193588,35640,SW
