Country,Year,Spending
Mexico,2020,0.007176906082586955
Mexico,2021,0.006594041929546473
Mexico,2022,0.006855997054695953
Mexico,2023,0.006601468369899222
Mexico,2024,0.011251061644955916
Mexico,2025,0.007368094923746284
Nigeria,1980,0.03295603739805053
Nigeria,1981,0.027700720500129148
Nigeria,1982,0.02267201692300481
Nigeria,1983,0.02219841302718642
Nigeria,1984,0.015567948341649545
Nigeria,1985,0.01436786263869766
Nigeria,1986,0.013115536465790273
Nigeria,1987,0.007697936762875036
Nigeria,1988,0.008843512959700902
Nigeria,1989,0.0057989464847461696
Nigeria,1990,0.008331153055503644
Nigeria,1991,0.007736912923688089
Nigeria,1992,0.00564010709444363
Nigeria,1993,0.009332183017240118
Nigeria,1994,0.007814522877371333
Nigeria,1995,0.00483558767048935
Nigeria,1996,0.004061778115688316
Nigeria,1997,0.004358357554220394
Nigeria,1998,0.005483123928642213
Nigeria,1999,0.008554156303262343
Nigeria,2000,0.005435316451865782
Nigeria,2001,0.007803158769861674
Nigeria,2002,0.009543380448513503
Nigeria,2003,0.0057070754487493205
Nigeria,2004,0.004909967691307593
Nigeria,2005,0.0039742293717406904
Nigeria,2006,0.0034837543409558854
Nigeria,2007,0.003703548311598922
Nigeria,2008,0.004890841346089382
Nigeria,2009,0.005058556275922036
Nigeria,2010,0.005392311181316929
Nigeria,2011,0.005792270310409213
Nigeria,2012,0.0050426493020498475
Nigeria,2013,0.004696953045206358
Nigeria,2014,0.004147187765865088
Nigeria,2015,0.004176365377307143
Nigeria,2016,0.0043294778467316926
Nigeria,2017,0.004306712188639169
Nigeria,2018,0.005069445173935823
Nigeria,2019,0.004591705243870927
Nigeria,2020,0.0063202291347416555
Nigeria,2021,0.010127019267828353
Nigeria,2022,0.006501666917894135
Nigeria,2023,0.008426542773651966
Nigeria,2024,0.005554293672363924
Nigeria,2025,0.009094449270720074
Norway,1980,0.026190188688838188
Norway,1981,0.026239721528599578
Norway,1982,0.027445921064168242
Norway,1983,0.02794971531653419
Norway,1984,0.025444343506658886
Norway,1985,0.027960002317027253
Norway,1986,0.028084170183099753
Norway,1987,0.029783244255996866
Norway,1988,0.02840755085200065
Norway,1989,0.02857320260331115
Norway,1990,0.028339918998321022
Norway,1991,0.02697551029190456
Norway,1992,0.029071705204693682
Norway,1993,0.02633618618636172
Norway,1994,0.026769812380606346
Norway,1995,0.02307457498302424
Norway,1996,0.021630421590788415
Norway,1997,0.020160513081115182
Norway,1998,0.02155827660969525
Norway,1999,0.020378803012800217
Norway,2000,0.017044234699151565
Norway,2001,0.01702231685802332
Norway,2002,0.02075319104047259
Norway,2003,0.01969404499121049
Norway,2004,0.018424347765785686
Norway,2005,0.015758846731432616
Norway,2006,0.01444668027944092
Norway,2007,0.0145917207799086
Norway,2008,0.01370333716608794
Norway,2009,0.015969097991894124
Norway,2010,0.01507627954928146
Norway,2011,0.014425275514078826
Norway,2012,0.013931899961181087
Norway,2013,0.014052521813978097
Norway,2014,0.014622794277646487
Norway,2015,0.01498123272664889
Norway,2016,0.016173438359967072
Norway,2017,0.017051532859499088
Norway,2018,0.017152973747833474
Norway,2019,0.01843735378184272
Norway,2020,0.01965983692394358
Norway,2021,0.01676321846948992
Norway,2022,0.014580566048103013
Norway,2023,0.018220116634934537
Norway,2024,0.022316488877548155
Norway,2025,0.032784814370343564
Pakistan,1980,0.05523244466997151
Pakistan,1981,0.057108705757354404
Pakistan,1982,0.06375717086631327
Pakistan,1983,0.0664379805914383
Pakistan,1984,0.06659491457016009
Pakistan,1985,0.06922133598191935
Pakistan,1986,0.06991656010524282
Pakistan,1987,0.06971880083662561
Pakistan,1988,0.0678581073127497
Pakistan,1989,0.06532725255762356
Pakistan,1990,0.06522320235231222
Pakistan,1991,0.06570952788154283
Pakistan,1992,0.06698187549251379
Pakistan,1993,0.06427312623103772
Pakistan,1994,0.0592354829296761
Pakistan,1995,0.05820225282857931
Pakistan,1996,0.060371663050655604
Pakistan,1997,0.05621216488901701
Pakistan,1998,0.05415095044254398
Pakistan,1999,0.05189899264906071
Pakistan,2000,0.04168722713814964
Pakistan,2001,0.038789339447945485
Pakistan,2002,0.04073770167876571
Pakistan,2003,0.04091427187356125
Pakistan,2004,0.0395603411669147
Pakistan,2005,0.038970193925629094
Pakistan,2006,0.03645255204377714
Pakistan,2007,0.03511986100110977
Pakistan,2008,0.03459371003627451
Pakistan,2009,0.03265223993229547
Pakistan,2010,0.03041893264806072
Pakistan,2011,0.029192431843814412
Pakistan,2012,0.030957735367377875
Pakistan,2013,0.030880200354032872
Pakistan,2014,0.030965796970477865
Pakistan,2015,0.031629866450829616
Pakistan,2016,0.032037767155062166
Pakistan,2017,0.03364449103178007
Pakistan,2018,0.035869617637850244
Pakistan,2019,0.035058403159512606
Pakistan,2020,0.03486679090203031
Pakistan,2021,0.03389238796139961
Pakistan,2022,0.03176832023525217
Pakistan,2023,0.028910603378362557
Pakistan,2024,0.02729955734811344
Pakistan,2025,0.029136125148539926
Poland,1980,0.026523297491039426
Poland,1981,0.029131856156919725
Poland,1982,0.03245582401730977
Poland,1983,0.02902946273830156
Poland,1984,0.03055037313432836
Poland,1985,0.03015797032072762
Poland,1986,0.029414035358604183
Poland,1987,0.027626918536009445
Poland,1988,0.02592055081170475
Poland,1989,0.018171215104928203
Poland,1990,0.026124857435062675
Poland,1991,0.02251650225202113
Poland,1992,0.02230999443207127
Poland,1993,0.024691873154448582
Poland,1994,0.022732321033505407
Poland,1995,0.019037995733022308
Poland,1996,0.019173924274854235
Poland,1997,0.01996494634196579
Poland,1998,0.01991657583358504
Poland,1999,0.018901422468595087
Poland,2000,0.018190453510787328
Poland,2001,0.018927041085947498
Poland,2002,0.01890974029161962
Poland,2003,0.01898903648348649
Poland,2004,0.01864693563374617
Poland,2005,0.019206518117010792
Poland,2006,0.019136927914289042
Poland,2007,0.0199879774345695
Poland,2008,0.01745557063248449
Poland,2009,0.01792687643023922
Poland,2010,0.018385183643741546
Poland,2011,0.017913148564358494
Poland,2012,0.018040464986111813
Poland,2013,0.017900581767380973
Poland,2014,0.019082273555200167
Poland,2015,0.021274238435335803
Poland,2016,0.019358935882869945
Poland,2017,0.018882872704618706
Poland,2018,0.020247282182281785
Poland,2019,0.019533831850501896
Poland,2020,0.022630537189540518
Poland,2021,0.022171632880183416
Poland,2022,0.02204589064288824
Poland,2023,0.03256722593853378
Poland,2024,0.03754716113506423
Poland,2025,0.044969375748071326
Russia,1980,
Russia,1981,
Russia,1982,
Russia,1983,
Russia,1984,
Russia,1985,
Russia,1986,
Russia,1987,
Russia,1988,
Russia,1989,
Russia,1990,
Russia,1991,
Russia,1992,0.04427032321253673
Russia,1993,0.041813246471226924
Russia,1994,0.04523700655387898
Russia,1995,0.0378442996742671
Russia,1996,0.03756558820802818
Russia,1997,0.04039809296781883
Russia,1998,0.027326490886568747
Russia,1999,0.030732879223510798
Russia,2000,0.033070298366754146
Russia,2001,0.035463192290881844
Russia,2002,0.037562773910801754
Russia,2003,0.03670838089601037
Russia,2004,0.03300353646604828
Russia,2005,0.03331237234416593
Russia,2006,0.03246357234058381
Russia,2007,0.03118542074775401
Russia,2008,0.031494860200222165
Russia,2009,0.039240634030283446
Russia,2010,0.03585085720121125
Russia,2011,0.034330438376013066
Russia,2012,0.036892404345990726
Russia,2013,0.03854042583143728
Russia,2014,0.04112992978223226
Russia,2015,0.04871514746802024
Russia,2016,0.05425147705045051
Russia,2017,0.042489960517394815
Russia,2018,0.037198224395643395
Russia,2019,0.03847420113893796
Russia,2020,0.04144717132419845
Russia,2021,0.036036875729172954
Russia,2022,0.04555854428668226
Russia,2023,0.05271702793917057
Russia,2024,0.06874152711397948
Russia,2025,0.07501484654936362
Saudi Arabia,1980,0.12613359238789398
Saudi Arabia,1981,0.13265238879736407
Saudi Arabia,1982,0.1772024639591604
Saudi Arabia,1983,0.16972927321774717
Saudi Arabia,1984,0.19004348363892404
Saudi Arabia,1985,0.16995200867351548
Saudi Arabia,1986,0.16945807530506257
Saudi Arabia,1987,0.16896414193660964
Saudi Arabia,1988,0.15151881883093307
Saudi Arabia,1989,0.13390316581901285
Saudi Arabia,1990,0.14024292645895356
Saudi Arabia,1991,0.12469807991021689
Saudi Arabia,1992,0.11284157983305221
Saudi Arabia,1993,0.12465372282065115
Saudi Arabia,1994,0.1064478167353803
Saudi Arabia,1995,0.09278468390115163
Saudi Arabia,1996,0.08468077759044465
Saudi Arabia,1997,0.11000935423416658
Saudi Arabia,1998,0.1431103745005927
Saudi Arabia,1999,0.11381936022584942
Saudi Arabia,2000,0.10534403313019293
Saudi Arabia,2001,0.11419004886992641
Saudi Arabia,2002,0.09758063800537974
Saudi Arabia,2003,0.08687118464557368
Saudi Arabia,2004,0.08081555658982431
Saudi Arabia,2005,0.07730598874819485
Saudi Arabia,2006,0.07848365211435224
Saudi Arabia,2007,0.08527049978268923
Saudi Arabia,2008,0.07353436467978287
Saudi Arabia,2009,0.09617199992293911
Saudi Arabia,2010,0.08565677294177529
Saudi Arabia,2011,0.07129973304373241
Saudi Arabia,2012,0.07513800202503454
Saudi Arabia,2013,0.0870665811214917
Saudi Arabia,2014,0.10260062930581228
Saudi Arabia,2015,0.12573414493074656
Saudi Arabia,2016,0.09237588391820173
Saudi Arabia,2017,0.09497263780745593
Saudi Arabia,2018,0.0841588417075285
Saudi Arabia,2019,0.07353289705394413
Saudi Arabia,2020,0.08406575834506151
Saudi Arabia,2021,0.0643097287664326
Saudi Arabia,2022,0.05723623554082916
Saudi Arabia,2023,0.06381610318242385
Saudi Arabia,2024,0.06405235095347082
Saudi Arabia,2025,0.06482319949446061
South Africa,1980,0.03304633660714713
South Africa,1981,0.03638129162703825
South Africa,1982,0.03614093296419316
South Africa,1983,0.03604648204989062
South Africa,1984,0.03695606959415467
South Africa,1985,0.03698333829683851
South Africa,1986,0.03820576324508852
South Africa,1987,0.04192170492479115
South Africa,1988,0.046237590225797064
South Africa,1989,0.04357884740698358
South Africa,1990,0.03896351478179259
South Africa,1991,0.032226338936080484
South Africa,1992,0.028176506145476527
South Africa,1993,0.024955236980003896
South Africa,1994,0.025619659006056582
South Africa,1995,0.021178640466774257
South Africa,1996,0.017558787981929086
South Africa,1997,0.015821335567195786
South Africa,1998,0.013831667231224512
South Africa,1999,0.012720529306273832
South Africa,2000,0.013872891314179923
South Africa,2001,0.014831610179860516
South Africa,2002,0.015293095587238605
South Africa,2003,0.014688112381823036
South Africa,2004,0.013557285779782652
South Africa,2005,0.012348112527295844
South Africa,2006,0.011538720055497833
South Africa,2007,0.010585196368661554
South Africa,2008,0.010394175930227198
South Africa,2009,0.010895047090638689
South Africa,2010,0.01003481068873508
South Africa,2011,0.010026534040547068
South Africa,2012,0.010335227408145783
South Africa,2013,0.010277940238382051
South Africa,2014,0.01021893996259682
South Africa,2015,0.010069286219608814
South Africa,2016,0.009710467649860928
South Africa,2017,0.009435684947504621
South Africa,2018,0.008947570647501159
South Africa,2019,0.008824302716709155
South Africa,2020,0.009565107323178558
South Africa,2021,0.0084452139179979
South Africa,2022,0.008492302876091958
South Africa,2023,0.00802102015523879
South Africa,2024,0.007561482907058191
South Africa,2025,0.007373520085170768
Sweden,1980,0.029234515960268402
Sweden,1981,0.02948237146870506
Sweden,1982,0.028537547840745758
Sweden,1983,0.027378226181065463
Sweden,1984,0.02671961322622973
Sweden,1985,0.02673008400073798
Sweden,1986,0.025865682563944857
Sweden,1987,0.02653290514666642
Sweden,1988,0.025852867488073583
Sweden,1989,0.02508833922261484
Sweden,1990,0.02568980315459189
Sweden,1991,0.0245430639025377
Sweden,1992,0.024441930717022584
Sweden,1993,0.023565705626852965
Sweden,1994,0.022538027112274192
Sweden,1995,0.021455478517224437
Sweden,1996,0.02124798182480324
Sweden,1997,0.01939673166585045
Sweden,1998,0.018945970481229785
Sweden,1999,0.01876909569410711
Sweden,2000,0.018217445273353013
Sweden,2001,0.017022922797398116
Sweden,2002,0.016286522337168385
Sweden,2003,0.015881629792890636
Sweden,2004,0.014340769405792429
Sweden,2005,0.014088832755237961
Sweden,2006,0.013199619953591226
Sweden,2007,0.013031712624213087
Sweden,2008,0.01170734065884821
Sweden,2009,0.011657412674694983
Sweden,2010,0.01194498935811063
Sweden,2011,0.011085513929770151
Sweden,2012,0.011357461057985583
Sweden,2013,0.011176943034594699
Sweden,2014,0.011347071120523274
Sweden,2015,0.010739467578805258
Sweden,2016,0.01058345233485423
Sweden,2017,0.010343567395260534
Sweden,2018,0.010431498604912642
Sweden,2019,0.010995578508068097
Sweden,2020,0.011519583151716936
Sweden,2021,0.012002746522548064
Sweden,2022,0.013426468560738876
Sweden,2023,0.015173720090239805
Sweden,2024,0.019932278351101382
Sweden,2025,0.024711848495400413
Türkiye,1980,0.039003132966796694
Türkiye,1981,0.03824531869979086
Türkiye,1982,0.04298151312126855
Türkiye,1983,0.03937605205460075
Türkiye,1984,0.0359709381495019
Türkiye,1985,0.035310431587825764
Türkiye,1986,0.036379924825208874
Türkiye,1987,0.03328585250483767
Türkiye,1988,0.029322086364339885
Türkiye,1989,0.03148726520916729
Türkiye,1990,0.03527705693787208
Türkiye,1991,0.03754364248079731
Türkiye,1992,0.03870566500210357
Türkiye,1993,0.039214172544982995
Türkiye,1994,0.040513593369920095
Türkiye,1995,0.028147727239987572
Türkiye,1996,0.030004283866006794
Türkiye,1997,0.02953551175235467
Türkiye,1998,0.0318113146614266
Türkiye,1999,0.03877210491603356
Türkiye,2000,0.036374107809721966
Türkiye,2001,0.03568861721030774
Türkiye,2002,0.03758815546712405
Türkiye,2003,0.032587721573929154
Türkiye,2004,0.026625908093245266
Türkiye,2005,0.023767050157020964
Türkiye,2006,0.023293234492550087
Türkiye,2007,0.02187262682754965
Türkiye,2008,0.02167810809461121
Türkiye,2009,0.02454143924136234
Türkiye,2010,0.02255520242303994
Türkiye,2011,0.020145200167090097
Türkiye,2012,0.019986172806053682
Türkiye,2013,0.019152239917485717
Türkiye,2014,0.018651949197301895
Türkiye,2015,0.018104473040281455
Türkiye,2016,0.020476519510286385
Türkiye,2017,0.020384707518643953
Türkiye,2018,0.024920666721758872
Türkiye,2019,0.026383842026924984
Türkiye,2020,0.021557795402108008
Türkiye,2021,0.01814458380201535
Türkiye,2022,0.01624804171015112
Türkiye,2023,0.01685271582274012
Türkiye,2024,0.018403146027679805
Türkiye,2025,0.0190825227714357
Ukraine,1980,
Ukraine,1981,
Ukraine,1982,
Ukraine,1983,
Ukraine,1984,
Ukraine,1985,
Ukraine,1986,
Ukraine,1987,
Ukraine,1988,
Ukraine,1989,
Ukraine,1990,
Ukraine,1991,
Ukraine,1992,
Ukraine,1993,0.0043464581913377764
Ukraine,1994,0.02417771794792689
Ukraine,1995,0.027349476085158836
Ukraine,1996,0.0317883449282933
Ukraine,1997,0.039882409038978564
Ukraine,1998,0.03244031799651914
Ukraine,1999,0.028835276394687304
Ukraine,2000,0.035110828488372096
Ukraine,2001,0.027692671954540074
Ukraine,2002,0.026761995062740778
Ukraine,2003,0.027455787708892936
Ukraine,2004,0.025068243349070325
Ukraine,2005,0.027924893306633565
Ukraine,2006,0.027715918133319122
Ukraine,2007,0.028700028165848285
Ukraine,2008,0.02672922274633566
Ukraine,2009,0.02840353870261298
Ukraine,2010,0.027419965423506457
Ukraine,2011,0.02258287711222616
Ukraine,2012,0.023534519768714197
Ukraine,2013,0.023928953083474046
Ukraine,2014,0.029673682585393674
Ukraine,2015,0.03847848476070934
Ukraine,2016,0.03668617868864623
Ukraine,2017,0.03241492915478793
Ukraine,2018,0.03635166079928051
Ukraine,2019,0.040679376503759676
Ukraine,2020,0.04400314702767075
Ukraine,2021,0.03425491995628571
Ukraine,2022,0.25642410471541566
Ukraine,2023,0.3603141289233597
Ukraine,2024,0.3395604459750722
Ukraine,2025,0.39561018358008804
United Kingdom,1980,0.050199034588874175
United Kingdom,1981,0.04983763369217456
United Kingdom,1982,0.05381326521154768
United Kingdom,1983,0.0539688559001511
United Kingdom,1984,0.055080794980595184
United Kingdom,1985,0.053207046190554656
United Kingdom,1986,0.05059823736797281
United Kingdom,1987,0.046866684426053296
United Kingdom,1988,0.042142876283884904
United Kingdom,1989,0.04040954331564307
United Kingdom,1990,0.03983217694585004
United Kingdom,1991,0.04116802422731712
United Kingdom,1992,0.038647177664126266
United Kingdom,1993,0.03590649512479788
United Kingdom,1994,0.033819337177653196
United Kingdom,1995,0.028383747469804568
United Kingdom,1996,0.027056730537944794
United Kingdom,1997,0.025420161245340026
United Kingdom,1998,0.024821309955641226
United Kingdom,1999,0.024067642236013313
United Kingdom,2000,0.023537693230013392
United Kingdom,2001,0.023856244466308928
United Kingdom,2002,0.024711470272524245
United Kingdom,2003,0.025392986931727635
United Kingdom,2004,0.02479595070784836
United Kingdom,2005,0.024164902995750578
United Kingdom,2006,0.023612687665479543
United Kingdom,2007,0.023655722008020727
United Kingdom,2008,0.024755387471533503
United Kingdom,2009,0.026349511788773282
United Kingdom,2010,0.02562503919376064
United Kingdom,2011,0.024880332653200558
United Kingdom,2012,0.02406592807186236
United Kingdom,2013,0.022824404450323965
United Kingdom,2014,0.02169862186917687
United Kingdom,2015,0.020366178462082263
United Kingdom,2016,0.019715134838795764
United Kingdom,2017,0.019363233839812855
United Kingdom,2018,0.019273135107082052
United Kingdom,2019,0.019684761520505682
United Kingdom,2020,0.021414233404872175
United Kingdom,2021,0.020391788845251037
United Kingdom,2022,0.020117668908714935
United Kingdom,2023,0.021518152555732178
United Kingdom,2024,0.024367191195539085
United Kingdom,2025,0.02353264154125178
United States of America,1980,0.05153537466516365
United States of America,1981,0.05646541256242576
United States of America,1982,0.06814057094412844
United States of America,1983,0.06321144259767165
United States of America,1984,0.06236416529638966
United States of America,1985,0.06453219204668603
United States of America,1986,0.06626522657898423
United States of America,1987,0.06420274022884877
United States of America,1988,0.06071277702094799
United States of America,1989,0.05871206008046527
United States of America,1990,0.056051752943879415
United States of America,1991,0.04883429397763131
United States of America,1992,0.04970466807682841
United States of America,1993,0.046043502950764446
United States of America,1994,0.04215264675177903
United States of America,1995,0.038602457917389046
United States of America,1996,0.03554982206352185
United States of America,1997,0.03405562244188548
United States of America,1998,0.032015584989699614
United States of America,1999,0.030856767832474617
United States of America,2000,0.031122421469767913
United States of America,2001,0.031238098026670255
United States of America,2002,0.034476180992877845
United States of America,2003,0.03827161044736226
United States of America,2004,0.04016312736406917
United States of America,2005,0.040892318752450786
United States of America,2006,0.040413423016603785
United States of America,2007,0.0407335051467688
United States of America,2008,0.04446595521562609
United States of America,2009,0.048757683587977364
United States of America,2010,0.049040230059583474
United States of America,2011,0.048224419760045226
United States of America,2012,0.04461709969933499
United States of America,2013,0.04023705604381548
United States of America,2014,0.036789181738764505
United States of America,2015,0.03464492925642766
United States of America,2016,0.034026023357511766
United States of America,2017,0.032977234873791963
United States of America,2018,0.033040005391034966
United States of America,2019,0.0340921408383721
United States of America,2020,0.03641576369415299
United States of America,2021,0.03398138103344754
United States of America,2022,0.03303415625692068
United States of America,2023,0.03293652410258671
United States of America,2024,0.034299288721725184
United States of America,2025,0.031173079810605936
Viet Nam,1980,
Viet Nam,1981,
Viet Nam,1982,
Viet Nam,1983,
Viet Nam,1984,
Viet Nam,1985,
Viet Nam,1986,
Viet Nam,1987,0.039537677871567804
Viet Nam,1988,0.07101610415695277
Viet Nam,1989,0.07286512654397893
Viet Nam,1990,0.07910856870456441
Viet Nam,1991,0.0559531724614442
Viet Nam,1992,0.03374588354503673
Viet Nam,1993,0.022586946912119096
Viet Nam,1994,0.02649355304871901
Viet Nam,1995,0.025914981742018717
Viet Nam,1996,0.025336410435318424
Viet Nam,1997,0.02475783912861813
Viet Nam,1998,0.024179267821917837
Viet Nam,1999,0.02360069651521754
Viet Nam,2000,0.023022125208517246
Viet Nam,2001,0.022443553901816952
Viet Nam,2002,0.02186498259511666
Viet Nam,2003,0.021286411288416365
Viet Nam,2004,0.020143798397051896
Viet Nam,2005,0.01780960852340424
Viet Nam,2006,0.019383645843636516
Viet Nam,2007,0.023047573367640677
Viet Nam,2008,0.020701749392189706
Viet Nam,2009,0.02728520425901902
Viet Nam,2010,0.018393388539789644
Viet Nam,2011,0.01755284839188683
Viet Nam,2012,0.02422944517749452
Viet Nam,2013,0.025839047609089894
Viet Nam,2014,0.0241150974461344
Viet Nam,2015,0.025545507639499105
Viet Nam,2016,0.024609351227145828
Viet Nam,2017,0.02276361180453406
Viet Nam,2018,0.02223099777018035
Viet Nam,2019,0.021701135791293444
Viet Nam,2020,0.020656891103443265
Viet Nam,2021,0.020537201896393076
Viet Nam,2022,0.017156181368834032
Viet Nam,2023,0.018339660259028754
Viet Nam,2024,0.018032348396447833
Viet Nam,2025,0.02153801933360168
